,B,Epithelial,Macrophages,Mast,NK,Neutrophil,Plasma,T,mDC,pDC
PROSER1,0.25,0.05263157894736842,0.06896551724137931,0.0,0.10344827586206896,0.0,1.0,0.06164383561643835,0.0,0.3333333333333333
RNASEH2B,0.625,0.13157894736842105,0.4482758620689655,0.0,0.2413793103448276,0.0,1.0,0.3424657534246575,0.15789473684210525,0.6666666666666666
COG7,0.125,0.18421052631578946,0.12931034482758622,0.0,0.06896551724137931,0.0,0.0,0.0547945205479452,0.05263157894736842,0.3333333333333333
MIR762HG,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.04794520547945205,0.0,0.0
GLS,0.25,0.02631578947368421,0.31896551724137934,0.0,0.10344827586206896,0.0,1.0,0.2876712328767123,0.05263157894736842,0.6666666666666666
THRA,0.0,0.15789473684210525,0.07758620689655173,0.0,0.034482758620689655,0.0,0.0,0.02054794520547945,0.0,0.0
SIAE,0.0,0.05263157894736842,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.00684931506849315,0.0,0.0
GRHL1,0.0,0.07894736842105263,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYSF,0.0,0.0,0.23275862068965517,0.0,0.0,0.0,0.0,0.00684931506849315,0.05263157894736842,0.0
MS4A14,0.0,0.0,0.11206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXB2,0.0,0.02631578947368421,0.12931034482758622,0.0,0.41379310344827586,0.0,0.0,0.1506849315068493,0.05263157894736842,0.6666666666666666
MACROD1,0.0,0.15789473684210525,0.06896551724137931,0.0,0.0,0.0,1.0,0.02054794520547945,0.0,0.0
TRGC2,0.0,0.0,0.017241379310344827,0.0,0.5862068965517241,0.0,0.0,0.2191780821917808,0.0,0.0
METTL23,0.0,0.2631578947368421,0.23275862068965517,0.0,0.034482758620689655,0.0,0.0,0.1917808219178082,0.05263157894736842,0.3333333333333333
SERPINF1,0.125,0.42105263157894735,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,1.0
ARF4,0.375,0.47368421052631576,0.5603448275862069,0.5,0.1724137931034483,0.0,0.0,0.2671232876712329,0.10526315789473684,0.3333333333333333
ATG16L1,0.0,0.07894736842105263,0.0603448275862069,0.0,0.20689655172413793,0.0,0.0,0.0547945205479452,0.0,0.0
BCAP29,0.0,0.21052631578947367,0.3793103448275862,0.0,0.10344827586206896,0.0,1.0,0.1780821917808219,0.05263157894736842,0.0
NCR3LG1,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTCB,0.625,0.21052631578947367,0.6293103448275862,0.5,0.3103448275862069,0.0,0.0,0.14383561643835616,0.10526315789473684,0.6666666666666666
MTBP,0.0,0.05263157894736842,0.008620689655172414,0.0,0.0,0.0,0.0,0.02054794520547945,0.0,0.0
JDP2,0.0,0.07894736842105263,0.07758620689655173,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
AC092368.3,0.0,0.0,0.02586206896551724,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
AARS,0.0,0.07894736842105263,0.22413793103448276,0.0,0.10344827586206896,0.0,0.0,0.0547945205479452,0.0,0.3333333333333333
AP3S2,0.0,0.13157894736842105,0.08620689655172414,0.0,0.034482758620689655,0.0,0.0,0.04794520547945205,0.0,0.0
VCL,0.125,0.10526315789473684,0.07758620689655173,0.0,0.0,0.0,1.0,0.0273972602739726,0.0,0.3333333333333333
FAM20B,0.125,0.02631578947368421,0.0603448275862069,0.5,0.10344827586206896,0.0,1.0,0.0547945205479452,0.0,0.3333333333333333
COPS4,0.0,0.07894736842105263,0.2672413793103448,0.5,0.06896551724137931,0.0,0.0,0.07534246575342465,0.0,0.0
EFHB,0.0,0.18421052631578946,0.008620689655172414,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
NMB,0.125,0.07894736842105263,0.33620689655172414,0.0,0.0,0.0,1.0,0.00684931506849315,0.0,0.3333333333333333
SRCAP,0.0,0.02631578947368421,0.05172413793103448,0.0,0.10344827586206896,0.0,0.0,0.0410958904109589,0.05263157894736842,0.0
HDX,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35A5,0.125,0.02631578947368421,0.13793103448275862,0.0,0.034482758620689655,0.0,1.0,0.06164383561643835,0.0,0.0
DEXI,0.0,0.07894736842105263,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.0958904109589041,0.0,0.0
BORA,0.0,0.02631578947368421,0.008620689655172414,0.0,0.034482758620689655,0.0,0.0,0.0410958904109589,0.0,0.0
AC010226.1,0.0,0.02631578947368421,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R35,0.0,0.15789473684210525,0.09482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0821917808219178,0.0,0.3333333333333333
DDIT3,0.25,0.10526315789473684,0.5775862068965517,0.0,0.034482758620689655,1.0,0.0,0.10273972602739725,0.05263157894736842,0.0
UBR2,0.0,0.18421052631578946,0.33620689655172414,0.0,0.3103448275862069,0.0,0.0,0.2054794520547945,0.0,0.3333333333333333
VMAC,0.0,0.02631578947368421,0.0603448275862069,0.0,0.06896551724137931,0.0,0.0,0.06164383561643835,0.0,0.3333333333333333
VPS26B,0.125,0.05263157894736842,0.1896551724137931,0.0,0.27586206896551724,0.0,0.0,0.1506849315068493,0.05263157894736842,0.3333333333333333
WASHC3,0.0,0.2631578947368421,0.39655172413793105,0.0,0.1724137931034483,0.0,0.0,0.19863013698630136,0.10526315789473684,0.3333333333333333
HDDC3,0.0,0.10526315789473684,0.1810344827586207,0.0,0.06896551724137931,0.0,0.0,0.06164383561643835,0.10526315789473684,0.0
ITGA4,0.25,0.0,0.16379310344827586,0.0,0.2413793103448276,0.0,1.0,0.5,0.0,0.3333333333333333
EXOSC6,0.0,0.07894736842105263,0.1206896551724138,0.0,0.1724137931034483,0.0,0.0,0.03424657534246575,0.0,0.0
RPS9,1.0,0.8947368421052632,0.9482758620689655,0.5,0.9655172413793104,0.0,1.0,0.9315068493150684,0.9473684210526315,1.0
SNRPB,0.5,0.21052631578947367,0.6637931034482759,0.5,0.4482758620689655,0.0,1.0,0.5273972602739726,0.3684210526315789,0.3333333333333333
TNPO1,0.125,0.15789473684210525,0.33620689655172414,0.0,0.2413793103448276,0.0,0.0,0.1780821917808219,0.05263157894736842,1.0
SGSM2,0.0,0.05263157894736842,0.07758620689655173,0.0,0.06896551724137931,0.0,1.0,0.04794520547945205,0.0,0.0
ZNF558,0.125,0.02631578947368421,0.05172413793103448,0.0,0.034482758620689655,0.0,0.0,0.0136986301369863,0.05263157894736842,0.0
IL4R,0.125,0.0,0.3706896551724138,0.0,0.1724137931034483,0.0,1.0,0.0273972602739726,0.0,0.0
RHOG,0.375,0.13157894736842105,0.7586206896551724,0.5,0.4827586206896552,1.0,1.0,0.4041095890410959,0.42105263157894735,0.6666666666666666
TGDS,0.0,0.02631578947368421,0.08620689655172414,0.0,0.13793103448275862,0.0,1.0,0.0547945205479452,0.0,0.0
RELL1,0.0,0.02631578947368421,0.0603448275862069,0.0,0.034482758620689655,0.0,0.0,0.07534246575342465,0.0,0.6666666666666666
LACTB,0.375,0.07894736842105263,0.6551724137931034,0.5,0.0,0.0,1.0,0.06164383561643835,0.05263157894736842,0.6666666666666666
CD8A,0.0,0.0,0.02586206896551724,0.0,0.0,0.0,0.0,0.773972602739726,0.0,0.0
ETF1,0.0,0.10526315789473684,0.41379310344827586,0.5,0.13793103448275862,0.0,1.0,0.1506849315068493,0.10526315789473684,0.6666666666666666
CCDC189,0.0,0.21052631578947367,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
TM9SF4,0.125,0.05263157894736842,0.23275862068965517,0.0,0.06896551724137931,0.0,1.0,0.08904109589041095,0.0,0.3333333333333333
RGS14,0.125,0.07894736842105263,0.08620689655172414,0.0,0.27586206896551724,0.0,0.0,0.18493150684931506,0.0,0.0
ERLIN1,0.0,0.07894736842105263,0.1724137931034483,0.0,0.06896551724137931,0.0,0.0,0.02054794520547945,0.0,0.0
MGMT,0.125,0.2631578947368421,0.2672413793103448,0.0,0.13793103448275862,0.0,1.0,0.13013698630136986,0.05263157894736842,0.0
OST4,0.75,0.6842105263157895,0.8448275862068966,0.0,0.6206896551724138,0.0,1.0,0.773972602739726,0.6842105263157895,1.0
CAND1,0.125,0.13157894736842105,0.21551724137931033,0.0,0.20689655172413793,0.0,0.0,0.18493150684931506,0.05263157894736842,0.3333333333333333
WARS,0.625,0.3684210526315789,0.7413793103448276,0.0,0.13793103448275862,0.0,1.0,0.273972602739726,0.15789473684210525,0.6666666666666666
NDRG1,0.0,0.02631578947368421,0.19827586206896552,0.0,0.2413793103448276,0.0,0.0,0.13013698630136986,0.0,0.3333333333333333
GCHFR,0.125,0.23684210526315788,0.5517241379310345,0.0,0.034482758620689655,0.0,0.0,0.1643835616438356,0.0,0.0
DR1,0.375,0.10526315789473684,0.33620689655172414,0.0,0.3793103448275862,0.0,1.0,0.2191780821917808,0.05263157894736842,0.0
ZNF224,0.0,0.07894736842105263,0.15517241379310345,0.0,0.1724137931034483,0.0,0.0,0.11643835616438356,0.0,0.3333333333333333
LUZP1,0.125,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.11643835616438356,0.0,0.3333333333333333
ADH5,0.25,0.23684210526315788,0.4051724137931034,0.0,0.20689655172413793,0.0,1.0,0.273972602739726,0.05263157894736842,0.6666666666666666
HARS,0.25,0.13157894736842105,0.1896551724137931,0.5,0.10344827586206896,0.0,1.0,0.13013698630136986,0.15789473684210525,0.3333333333333333
TRIM34,0.0,0.05263157894736842,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.0547945205479452,0.10526315789473684,0.3333333333333333
CHD3,0.0,0.21052631578947367,0.09482758620689655,0.0,0.3448275862068966,0.0,0.0,0.2465753424657534,0.05263157894736842,0.6666666666666666
YKT6,0.0,0.07894736842105263,0.3275862068965517,0.0,0.06896551724137931,0.0,1.0,0.13013698630136986,0.10526315789473684,0.0
PFKP,0.25,0.21052631578947367,0.29310344827586204,0.0,0.1724137931034483,0.0,0.0,0.18493150684931506,0.10526315789473684,1.0
SYPL1,0.375,0.21052631578947367,0.3879310344827586,0.0,0.10344827586206896,0.0,0.0,0.08904109589041095,0.0,0.6666666666666666
PTGR2,0.0,0.07894736842105263,0.06896551724137931,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0
JAG2,0.0,0.05263157894736842,0.0,0.0,0.06896551724137931,0.0,0.0,0.0273972602739726,0.0,0.0
KIAA2026,0.25,0.07894736842105263,0.15517241379310345,0.0,0.10344827586206896,0.0,0.0,0.1095890410958904,0.05263157894736842,0.0
TYW3,0.0,0.10526315789473684,0.21551724137931033,0.0,0.0,0.0,1.0,0.1095890410958904,0.0,0.3333333333333333
MAPRE3,0.0,0.15789473684210525,0.0603448275862069,0.0,0.034482758620689655,0.0,0.0,0.00684931506849315,0.0,0.0
ITGB5,0.0,0.05263157894736842,0.16379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SND1,0.375,0.13157894736842105,0.35344827586206895,0.0,0.13793103448275862,0.0,1.0,0.11643835616438356,0.15789473684210525,1.0
ADO,0.0,0.02631578947368421,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.0410958904109589,0.0,0.0
SNRPD3,0.25,0.3684210526315789,0.5431034482758621,0.0,0.3448275862068966,0.0,1.0,0.4246575342465753,0.3157894736842105,0.3333333333333333
ZKSCAN8,0.125,0.05263157894736842,0.06896551724137931,0.0,0.1724137931034483,0.0,0.0,0.0547945205479452,0.0,0.0
TMEM167B,0.0,0.10526315789473684,0.2672413793103448,0.0,0.13793103448275862,0.0,0.0,0.1095890410958904,0.05263157894736842,0.3333333333333333
MADCAM1,0.0,0.02631578947368421,0.017241379310344827,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0
CBX6,0.125,0.05263157894736842,0.07758620689655173,0.0,0.034482758620689655,0.0,0.0,0.0821917808219178,0.0,0.0
PLK3,0.0,0.02631578947368421,0.4051724137931034,0.0,0.034482758620689655,1.0,0.0,0.0547945205479452,0.0,0.6666666666666666
IKZF4,0.0,0.05263157894736842,0.02586206896551724,0.0,0.034482758620689655,0.0,0.0,0.00684931506849315,0.0,0.0
FANCD2,0.0,0.02631578947368421,0.034482758620689655,0.0,0.034482758620689655,0.0,1.0,0.03424657534246575,0.0,0.3333333333333333
AP1S3,0.125,0.02631578947368421,0.008620689655172414,0.0,0.10344827586206896,0.0,1.0,0.0,0.0,0.6666666666666666
PPHLN1,0.25,0.13157894736842105,0.16379310344827586,0.0,0.13793103448275862,0.0,1.0,0.17123287671232876,0.05263157894736842,0.3333333333333333
SDHC,0.5,0.34210526315789475,0.5086206896551724,0.0,0.3448275862068966,0.0,1.0,0.2054794520547945,0.2631578947368421,1.0
SKI,0.125,0.02631578947368421,0.16379310344827586,0.0,0.034482758620689655,0.0,0.0,0.1643835616438356,0.0,0.0
CARD6,0.0,0.10526315789473684,0.1896551724137931,0.0,0.0,0.0,0.0,0.02054794520547945,0.0,0.3333333333333333
ARPP19,0.375,0.18421052631578946,0.35344827586206895,0.0,0.1724137931034483,0.0,1.0,0.3150684931506849,0.15789473684210525,0.0
NDUFAF7,0.0,0.0,0.0603448275862069,0.0,0.1724137931034483,0.0,0.0,0.0547945205479452,0.0,0.0
DRG1,0.0,0.18421052631578946,0.27586206896551724,0.0,0.10344827586206896,0.0,0.0,0.08904109589041095,0.10526315789473684,0.0
GNAI3,0.25,0.13157894736842105,0.4482758620689655,0.5,0.2413793103448276,0.0,0.0,0.2465753424657534,0.0,0.3333333333333333
PLP2,0.625,0.18421052631578946,0.5,0.0,0.5172413793103449,0.0,1.0,0.5684931506849316,0.10526315789473684,1.0
SMPD3,0.125,0.07894736842105263,0.008620689655172414,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.3333333333333333
RNF121,0.125,0.07894736842105263,0.1206896551724138,0.0,0.034482758620689655,0.0,0.0,0.06164383561643835,0.0,0.0
PAPSS1,0.25,0.18421052631578946,0.39655172413793105,0.0,0.0,0.0,1.0,0.04794520547945205,0.10526315789473684,0.0
TMEM19,0.0,0.13157894736842105,0.29310344827586204,0.0,0.0,0.0,0.0,0.06164383561643835,0.0,0.3333333333333333
ATP6V0C,0.375,0.34210526315789475,0.8362068965517241,0.0,0.4482758620689655,1.0,1.0,0.4383561643835616,0.2631578947368421,1.0
TLR4,0.0,0.0,0.3879310344827586,0.0,0.0,0.0,0.0,0.0136986301369863,0.05263157894736842,0.0
NSUN2,0.0,0.07894736842105263,0.14655172413793102,0.0,0.3103448275862069,0.0,0.0,0.1506849315068493,0.05263157894736842,0.3333333333333333
BRCC3,0.125,0.07894736842105263,0.12931034482758622,0.0,0.06896551724137931,0.0,1.0,0.1506849315068493,0.05263157894736842,0.0
TNKS,0.125,0.05263157894736842,0.1206896551724138,0.0,0.10344827586206896,0.0,1.0,0.0684931506849315,0.0,0.0
SUMF2,0.25,0.18421052631578946,0.4482758620689655,0.5,0.20689655172413793,0.0,0.0,0.2191780821917808,0.10526315789473684,0.0
FZD3,0.0,0.02631578947368421,0.008620689655172414,0.0,0.0,0.0,1.0,0.02054794520547945,0.0,0.3333333333333333
DPP3,0.25,0.07894736842105263,0.1896551724137931,0.0,0.06896551724137931,0.0,1.0,0.0821917808219178,0.05263157894736842,0.3333333333333333
SGMS1,0.0,0.02631578947368421,0.3017241379310345,0.0,0.3103448275862069,0.0,0.0,0.1095890410958904,0.05263157894736842,0.0
C4ORF47,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB10,0.25,0.4473684210526316,0.6379310344827587,1.0,0.5172413793103449,0.0,1.0,0.4726027397260274,0.15789473684210525,0.6666666666666666
LMF2,0.25,0.13157894736842105,0.35344827586206895,0.0,0.10344827586206896,0.0,1.0,0.2328767123287671,0.10526315789473684,0.3333333333333333
FARS2,0.0,0.10526315789473684,0.09482758620689655,0.0,0.06896551724137931,0.0,0.0,0.04794520547945205,0.0,0.0
TRPV2,0.125,0.0,0.5603448275862069,0.0,0.41379310344827586,0.0,0.0,0.136986301369863,0.05263157894736842,0.0
GPR183,0.375,0.02631578947368421,0.21551724137931033,0.5,0.10344827586206896,0.0,0.0,0.14383561643835616,0.10526315789473684,1.0
MYL12B,0.75,0.631578947368421,0.7931034482758621,0.5,0.896551724137931,0.0,1.0,0.863013698630137,0.47368421052631576,1.0
PAFAH1B1,0.5,0.2631578947368421,0.5431034482758621,1.0,0.2413793103448276,0.0,1.0,0.2534246575342466,0.15789473684210525,0.0
ABI3,0.0,0.0,0.39655172413793105,0.0,0.6896551724137931,0.0,0.0,0.4315068493150685,0.2631578947368421,0.0
TMEM104,0.0,0.02631578947368421,0.0603448275862069,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0
XPR1,0.125,0.05263157894736842,0.11206896551724138,0.0,0.034482758620689655,0.0,0.0,0.04794520547945205,0.0,0.0
TBC1D15,0.0,0.05263157894736842,0.12931034482758622,0.0,0.13793103448275862,0.0,0.0,0.08904109589041095,0.0,0.0
DCDC2,0.0,0.10526315789473684,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF3,0.5,0.0,0.008620689655172414,0.0,0.6206896551724138,0.0,1.0,0.5,0.0,0.3333333333333333
ZBTB17,0.125,0.07894736842105263,0.12931034482758622,0.0,0.06896551724137931,0.0,0.0,0.0684931506849315,0.0,0.0
BFAR,0.25,0.15789473684210525,0.20689655172413793,0.0,0.20689655172413793,0.0,0.0,0.13013698630136986,0.0,0.6666666666666666
SVIL,0.0,0.02631578947368421,0.15517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEFV,0.0,0.0,0.13793103448275862,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UBLCP1,0.125,0.10526315789473684,0.27586206896551724,0.0,0.20689655172413793,0.0,1.0,0.11643835616438356,0.0,0.0
TRIP10,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
EFEMP2,0.0,0.07894736842105263,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNDC9,0.0,0.15789473684210525,0.21551724137931033,0.0,0.13793103448275862,0.0,1.0,0.14383561643835616,0.10526315789473684,0.3333333333333333
METTL22,0.125,0.05263157894736842,0.12931034482758622,0.0,0.06896551724137931,0.0,0.0,0.04794520547945205,0.0,0.0
ZNF628,0.125,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.00684931506849315,0.05263157894736842,0.3333333333333333
HARS2,0.25,0.05263157894736842,0.15517241379310345,0.5,0.13793103448275862,0.0,0.0,0.0958904109589041,0.0,0.3333333333333333
NANP,0.0,0.02631578947368421,0.02586206896551724,0.0,0.034482758620689655,0.0,0.0,0.0,0.05263157894736842,0.0
CIP2A,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0273972602739726,0.0,0.0
CAMK1D,0.25,0.34210526315789475,0.25,0.0,0.034482758620689655,0.0,1.0,0.06164383561643835,0.10526315789473684,0.0
DYNLL2,0.125,0.10526315789473684,0.12931034482758622,0.0,0.10344827586206896,0.0,1.0,0.11643835616438356,0.05263157894736842,0.0
SEC11C,0.0,0.3684210526315789,0.41379310344827586,0.0,0.06896551724137931,0.0,1.0,0.2534246575342466,0.05263157894736842,1.0
KIF22,0.125,0.07894736842105263,0.11206896551724138,0.0,0.2413793103448276,0.0,1.0,0.1780821917808219,0.05263157894736842,0.0
GALNT7,0.0,0.05263157894736842,0.09482758620689655,0.0,0.06896551724137931,0.0,1.0,0.03424657534246575,0.05263157894736842,0.6666666666666666
EFNB1,0.0,0.07894736842105263,0.034482758620689655,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0
