,B,Epithelial,Macrophages,Mast,NK,Neutrophil,Plasma,T,mDC,pDC
OSCAR,0.0,0.005361930294906166,0.41674333026678934,0.0,0.0,0.0967741935483871,0.07692307692307693,0.025806451612903226,0.28,0.0
TMEM168,0.25,0.16085790884718498,0.03679852805887764,0.16666666666666666,0.0,0.0,0.07692307692307693,0.07741935483870968,0.04,0.0
C11ORF68,0.0,0.13136729222520108,0.08739650413983441,0.0,0.047619047619047616,0.0,0.0,0.05161290322580645,0.08,0.0
TRIM38,0.5,0.5844504021447721,0.5216191352345906,0.16666666666666666,0.2857142857142857,0.3870967741935484,0.7692307692307693,0.3870967741935484,0.4,0.0
KIAA1551,0.5,0.450402144772118,0.3403863845446182,0.16666666666666666,0.3333333333333333,0.12903225806451613,0.5384615384615384,0.4967741935483871,0.16,1.0
RNF135,0.0,0.2225201072386059,0.3376264949402024,0.16666666666666666,0.047619047619047616,0.0967741935483871,0.0,0.08387096774193549,0.36,1.0
TMEM205,0.0,0.7962466487935657,0.25850965961361544,0.0,0.0,0.03225806451612903,0.46153846153846156,0.12258064516129032,0.08,1.0
MRPS9,0.5,0.1876675603217158,0.05611775528978841,0.0,0.09523809523809523,0.0,0.07692307692307693,0.12258064516129032,0.04,0.0
YIPF3,0.25,0.7882037533512064,0.3624655013799448,0.16666666666666666,0.23809523809523808,0.0,0.6923076923076923,0.24516129032258063,0.16,0.0
ZKSCAN1,0.25,0.5603217158176944,0.0984360625574977,0.0,0.047619047619047616,0.0,0.15384615384615385,0.10967741935483871,0.04,1.0
CBX5,0.5,0.3753351206434316,0.045078196872125116,0.16666666666666666,0.047619047619047616,0.0,0.46153846153846156,0.2129032258064516,0.16,0.0
OSBPL7,0.0,0.28418230563002683,0.012879484820607176,0.0,0.0,0.0,0.07692307692307693,0.10967741935483871,0.0,0.0
SNHG9,0.5,0.27882037533512066,0.08095676172953081,0.16666666666666666,0.14285714285714285,0.0,0.3076923076923077,0.15483870967741936,0.12,1.0
MTMR14,0.25,0.3351206434316354,0.36614535418583255,0.16666666666666666,0.09523809523809523,0.03225806451612903,0.3076923076923077,0.21935483870967742,0.28,0.0
PHKG2,0.0,0.47989276139410186,0.11867525298988041,0.0,0.09523809523809523,0.03225806451612903,0.3076923076923077,0.12903225806451613,0.28,0.0
HSD17B12,0.25,0.5844504021447721,0.24379024839006438,0.3333333333333333,0.09523809523809523,0.03225806451612903,0.38461538461538464,0.18064516129032257,0.32,1.0
STK11IP,0.25,0.1876675603217158,0.08831646734130635,0.0,0.0,0.0,0.0,0.05806451612903226,0.12,0.0
TAF5L,0.0,0.1581769436997319,0.05795768169273229,0.0,0.0,0.0,0.07692307692307693,0.04516129032258064,0.04,0.0
PROSER1,0.25,0.1876675603217158,0.09567617295308188,0.0,0.0,0.03225806451612903,0.0,0.1032258064516129,0.08,0.0
RNASEH2B,0.25,0.3780160857908847,0.281508739650414,0.3333333333333333,0.09523809523809523,0.03225806451612903,0.6153846153846154,0.36129032258064514,0.32,1.0
COG7,0.0,0.3726541554959786,0.08555657773689053,0.0,0.047619047619047616,0.0,0.07692307692307693,0.07096774193548387,0.08,0.0
MIR762HG,0.0,0.08310991957104558,0.010119595216191352,0.0,0.0,0.0,0.07692307692307693,0.05806451612903226,0.0,0.0
GLS,0.25,0.24396782841823056,0.27230910763569455,0.3333333333333333,0.19047619047619047,0.0967741935483871,0.5384615384615384,0.2129032258064516,0.44,0.0
THRA,0.0,0.23324396782841822,0.07727690892364306,0.0,0.047619047619047616,0.0,0.07692307692307693,0.03225806451612903,0.0,0.0
SIAE,0.0,0.14745308310991956,0.02391904323827047,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,0.0
GRHL1,0.0,0.3485254691689008,0.006439742410303588,0.0,0.0,0.0,0.0,0.0,0.08,0.0
DYSF,0.0,0.005361930294906166,0.41674333026678934,0.16666666666666666,0.0,0.0967741935483871,0.0,0.04516129032258064,0.2,0.0
MS4A14,0.0,0.0,0.13063477460901565,0.0,0.0,0.0,0.0,0.0064516129032258064,0.12,0.0
HOXB2,0.0,0.045576407506702415,0.09935602575896964,0.0,0.19047619047619047,0.0,0.15384615384615385,0.14838709677419354,0.2,1.0
MACROD1,0.0,0.30563002680965146,0.022999080036798528,0.0,0.0,0.0,0.0,0.05161290322580645,0.0,0.0
TRGC2,0.0,0.0,0.0027598896044158236,0.0,0.047619047619047616,0.0,0.0,0.03870967741935484,0.0,0.0
METTL23,0.0,0.3378016085790885,0.1297148114075437,0.0,0.14285714285714285,0.03225806451612903,0.46153846153846156,0.25161290322580643,0.36,1.0
SERPINF1,0.0,0.579088471849866,0.03679852805887764,0.0,0.0,0.0,0.15384615384615385,0.012903225806451613,0.36,0.0
ARF4,0.0,0.8847184986595175,0.49494020239190434,0.16666666666666666,0.09523809523809523,0.12903225806451613,0.6923076923076923,0.2838709677419355,0.48,1.0
ATG16L1,0.0,0.2975871313672922,0.04415823367065318,0.0,0.0,0.0,0.07692307692307693,0.025806451612903226,0.0,0.0
BCAP29,0.0,0.4879356568364611,0.28334866605335784,0.5,0.047619047619047616,0.03225806451612903,0.07692307692307693,0.16129032258064516,0.24,0.0
NCR3LG1,0.0,0.029490616621983913,0.02391904323827047,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0
RTCB,0.75,0.5335120643431636,0.5814167433302668,0.16666666666666666,0.09523809523809523,0.3870967741935484,0.23076923076923078,0.22580645161290322,0.32,0.0
MTBP,0.0,0.021447721179624665,0.0027598896044158236,0.0,0.0,0.0,0.07692307692307693,0.01935483870967742,0.04,0.0
JDP2,0.0,0.24664879356568364,0.08463661453541858,0.0,0.0,0.0,0.0,0.0064516129032258064,0.04,0.0
AC092368.3,0.0,0.029490616621983913,0.012879484820607176,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0
AARS,0.0,0.289544235924933,0.08095676172953081,0.0,0.09523809523809523,0.0,0.3076923076923077,0.14193548387096774,0.04,0.0
AP3S2,0.0,0.13404825737265416,0.06347746090156393,0.0,0.0,0.0,0.0,0.06451612903225806,0.08,0.0
VCL,0.0,0.6809651474530831,0.11867525298988041,0.0,0.09523809523809523,0.03225806451612903,0.0,0.05161290322580645,0.08,0.0
FAM20B,0.0,0.24396782841823056,0.06531738730450783,0.0,0.047619047619047616,0.0,0.0,0.04516129032258064,0.08,0.0
COPS4,0.25,0.30831099195710454,0.12327506899724011,0.16666666666666666,0.19047619047619047,0.0,0.0,0.12258064516129032,0.08,0.0
EFHB,0.0,0.10187667560321716,0.0027598896044158236,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0
NMB,0.25,0.3324396782841823,0.10395584176632934,0.0,0.047619047619047616,0.0,0.0,0.09032258064516129,0.08,1.0
SRCAP,0.25,0.10723860589812333,0.03771849126034959,0.0,0.047619047619047616,0.0,0.07692307692307693,0.05161290322580645,0.0,0.0
HDX,0.0,0.09919571045576407,0.050597976080956765,0.16666666666666666,0.0,0.03225806451612903,0.0,0.0064516129032258064,0.04,1.0
SLC35A5,0.0,0.225201072386059,0.10027598896044158,0.0,0.047619047619047616,0.03225806451612903,0.15384615384615385,0.04516129032258064,0.2,0.0
DEXI,0.0,0.3109919571045576,0.078196872125115,0.16666666666666666,0.09523809523809523,0.0,0.15384615384615385,0.06451612903225806,0.0,0.0
BORA,0.0,0.04289544235924933,0.03035878564857406,0.0,0.047619047619047616,0.0,0.3076923076923077,0.05161290322580645,0.0,0.0
AC010226.1,0.0,0.024128686327077747,0.019319227230910764,0.0,0.0,0.03225806451612903,0.23076923076923078,0.012903225806451613,0.12,0.0
PPP1R35,0.0,0.30831099195710454,0.03955841766329347,0.0,0.047619047619047616,0.0,0.15384615384615385,0.09032258064516129,0.0,1.0
DDIT3,0.0,0.2761394101876676,0.31922723091076355,0.3333333333333333,0.047619047619047616,0.16129032258064516,0.07692307692307693,0.07741935483870968,0.12,0.0
UBR2,0.0,0.3780160857908847,0.16007359705611776,0.16666666666666666,0.047619047619047616,0.03225806451612903,0.46153846153846156,0.22580645161290322,0.2,0.0
VMAC,0.25,0.08042895442359249,0.02391904323827047,0.0,0.0,0.0,0.0,0.05806451612903226,0.04,0.0
VPS26B,0.0,0.3672922252010724,0.15363385464581417,0.3333333333333333,0.14285714285714285,0.0,0.23076923076923078,0.22580645161290322,0.12,0.0
WASHC3,0.25,0.4477211796246649,0.20515179392824287,0.5,0.09523809523809523,0.03225806451612903,0.5384615384615384,0.22580645161290322,0.12,1.0
HDDC3,0.25,0.19571045576407506,0.08739650413983441,0.0,0.047619047619047616,0.03225806451612903,0.3076923076923077,0.1032258064516129,0.04,0.0
ITGA4,0.25,0.002680965147453083,0.1858325666973321,0.3333333333333333,0.047619047619047616,0.06451612903225806,0.5384615384615384,0.45806451612903226,0.56,1.0
EXOSC6,0.25,0.28150134048257375,0.0984360625574977,0.0,0.047619047619047616,0.0967741935483871,0.0,0.09032258064516129,0.04,1.0
RPS9,1.0,0.9731903485254692,0.9613615455381784,1.0,0.9047619047619048,0.9032258064516129,1.0,0.9548387096774194,1.0,1.0
SNRPB,0.75,0.774798927613941,0.5703771849126035,0.3333333333333333,0.5714285714285714,0.22580645161290322,0.6923076923076923,0.6387096774193548,0.52,1.0
TNPO1,0.5,0.5308310991957105,0.28518859245630174,0.16666666666666666,0.047619047619047616,0.0,0.23076923076923078,0.2,0.28,0.0
SGSM2,0.0,0.4289544235924933,0.05795768169273229,0.0,0.0,0.0,0.0,0.04516129032258064,0.08,0.0
ZNF558,0.0,0.13404825737265416,0.028518859245630176,0.0,0.047619047619047616,0.0,0.07692307692307693,0.012903225806451613,0.0,0.0
IL4R,0.0,0.4959785522788204,0.3560257589696412,0.5,0.23809523809523808,0.06451612903225806,0.0,0.2838709677419355,0.16,0.0
RHOG,0.5,0.5013404825737265,0.7414903403863845,0.6666666666666666,0.23809523809523808,0.2903225806451613,0.3076923076923077,0.5483870967741935,0.72,0.0
TGDS,0.25,0.16353887399463807,0.05243790248390064,0.0,0.047619047619047616,0.0,0.23076923076923078,0.08387096774193549,0.0,0.0
RELL1,0.0,0.17158176943699732,0.027598896044158234,0.0,0.047619047619047616,0.0,0.07692307692307693,0.07096774193548387,0.12,1.0
LACTB,0.75,0.19571045576407506,0.6697332106715731,0.3333333333333333,0.047619047619047616,0.3225806451612903,0.38461538461538464,0.2129032258064516,0.56,0.0
CD8A,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.4,0.0,0.0
ETF1,0.75,0.6809651474530831,0.5206991720331187,0.16666666666666666,0.14285714285714285,0.12903225806451613,0.3076923076923077,0.25161290322580643,0.44,1.0
CCDC189,0.0,0.24932975871313673,0.010119595216191352,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
TM9SF4,0.25,0.5040214477211796,0.16007359705611776,0.16666666666666666,0.047619047619047616,0.06451612903225806,0.0,0.12258064516129032,0.12,0.0
RGS14,0.0,0.23056300268096513,0.05703771849126035,0.0,0.047619047619047616,0.03225806451612903,0.15384615384615385,0.18064516129032257,0.12,0.0
ERLIN1,0.0,0.38873994638069703,0.09015639374425023,0.0,0.0,0.06451612903225806,0.0,0.025806451612903226,0.0,0.0
MGMT,0.5,0.5415549597855228,0.16007359705611776,0.16666666666666666,0.19047619047619047,0.0,0.38461538461538464,0.25806451612903225,0.0,0.0
OST4,1.0,0.9651474530831099,0.8693652253909844,1.0,0.8095238095238095,0.4838709677419355,0.8461538461538461,0.8387096774193549,0.88,1.0
CAND1,0.0,0.5844504021447721,0.14903403863845446,0.16666666666666666,0.14285714285714285,0.0,0.23076923076923078,0.1870967741935484,0.24,0.0
WARS,0.75,0.774798927613941,0.7902483900643974,0.6666666666666666,0.38095238095238093,0.7419354838709677,0.6923076923076923,0.4129032258064516,0.6,1.0
NDRG1,0.0,0.20107238605898123,0.27598896044158233,0.0,0.19047619047619047,0.12903225806451613,0.07692307692307693,0.16129032258064516,0.04,0.0
GCHFR,0.25,0.5549597855227882,0.2750689972401104,0.0,0.2857142857142857,0.0967741935483871,0.23076923076923078,0.2129032258064516,0.04,0.0
DR1,0.0,0.5442359249329759,0.27414903403863844,0.16666666666666666,0.38095238095238093,0.03225806451612903,0.38461538461538464,0.3870967741935484,0.32,1.0
ZNF224,0.25,0.128686327077748,0.05427782888684453,0.0,0.09523809523809523,0.0,0.07692307692307693,0.05806451612903226,0.04,0.0
LUZP1,0.25,0.3485254691689008,0.12419503219871206,0.16666666666666666,0.09523809523809523,0.0,0.15384615384615385,0.12903225806451613,0.12,0.0
ADH5,0.0,0.3699731903485255,0.20699172033118676,0.16666666666666666,0.3333333333333333,0.03225806451612903,0.23076923076923078,0.25161290322580643,0.16,1.0
HARS,0.0,0.34316353887399464,0.10487580496780129,0.0,0.14285714285714285,0.0,0.46153846153846156,0.17419354838709677,0.12,0.0
TRIM34,0.0,0.010723860589812333,0.031278748850046,0.0,0.0,0.0,0.0,0.0064516129032258064,0.04,0.0
CHD3,0.0,0.5871313672922251,0.11039558417663294,0.0,0.0,0.06451612903225806,0.23076923076923078,0.23870967741935484,0.16,0.0
YKT6,0.0,0.46112600536193027,0.37626494940202393,0.3333333333333333,0.047619047619047616,0.0,0.3076923076923077,0.12903225806451613,0.28,0.0
PFKP,0.5,0.5603217158176944,0.28518859245630174,0.5,0.09523809523809523,0.03225806451612903,0.07692307692307693,0.2645161290322581,0.24,1.0
SYPL1,1.0,0.7640750670241286,0.3376264949402024,0.3333333333333333,0.09523809523809523,0.03225806451612903,0.07692307692307693,0.2,0.2,0.0
PTGR2,0.0,0.11528150134048257,0.017479300827966882,0.0,0.0,0.0,0.07692307692307693,0.01935483870967742,0.0,0.0
JAG2,0.0,0.040214477211796246,0.0009199632014719411,0.0,0.047619047619047616,0.0,0.0,0.01935483870967742,0.0,0.0
KIAA2026,0.0,0.34316353887399464,0.13155473781048757,0.0,0.047619047619047616,0.0,0.15384615384615385,0.1032258064516129,0.16,0.0
TYW3,0.5,0.24128686327077747,0.12327506899724011,0.0,0.047619047619047616,0.0,0.3076923076923077,0.15483870967741936,0.12,0.0
MAPRE3,0.0,0.30831099195710454,0.035878564857405704,0.16666666666666666,0.0,0.03225806451612903,0.0,0.0064516129032258064,0.04,0.0
ITGB5,0.0,0.30563002680965146,0.08371665133394664,0.0,0.0,0.0,0.0,0.03225806451612903,0.08,0.0
SND1,0.25,0.4745308310991957,0.3330266789328427,0.16666666666666666,0.19047619047619047,0.0,0.46153846153846156,0.2967741935483871,0.36,1.0
ADO,0.0,0.13404825737265416,0.15087396504139836,0.0,0.0,0.0,0.0,0.03870967741935484,0.04,0.0
SNRPD3,0.5,0.8284182305630027,0.48022079116835326,0.3333333333333333,0.2857142857142857,0.03225806451612903,0.5384615384615384,0.45806451612903226,0.4,0.0
ZKSCAN8,0.25,0.09115281501340483,0.01655933762649494,0.0,0.0,0.0,0.0,0.025806451612903226,0.0,0.0
TMEM167B,0.25,0.30294906166219837,0.22723091076356947,0.0,0.23809523809523808,0.03225806451612903,0.38461538461538464,0.11612903225806452,0.2,0.0
MADCAM1,0.0,0.01876675603217158,0.0036798528058877645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX6,0.0,0.4584450402144772,0.10487580496780129,0.0,0.0,0.03225806451612903,0.23076923076923078,0.0967741935483871,0.32,0.0
PLK3,0.0,0.42091152815013405,0.46274149034038636,0.5,0.047619047619047616,0.1935483870967742,0.23076923076923078,0.15483870967741936,0.2,1.0
IKZF4,0.0,0.09651474530831099,0.01839926402943882,0.0,0.047619047619047616,0.0,0.0,0.025806451612903226,0.0,0.0
FANCD2,0.0,0.040214477211796246,0.007359705611775529,0.0,0.0,0.0,0.15384615384615385,0.07096774193548387,0.08,0.0
AP1S3,0.0,0.34048257372654156,0.022999080036798528,0.3333333333333333,0.0,0.0,0.0,0.05161290322580645,0.12,0.0
PPHLN1,0.75,0.353887399463807,0.16467341306347746,0.16666666666666666,0.14285714285714285,0.03225806451612903,0.38461538461538464,0.2838709677419355,0.12,0.0
SDHC,0.5,0.646112600536193,0.4250229990800368,0.3333333333333333,0.047619047619047616,0.0967741935483871,0.46153846153846156,0.34838709677419355,0.44,1.0
SKI,0.25,0.2225201072386059,0.17203311867525298,0.16666666666666666,0.19047619047619047,0.0,0.0,0.16129032258064516,0.04,0.0
CARD6,0.0,0.13404825737265416,0.18215271389144433,0.16666666666666666,0.047619047619047616,0.06451612903225806,0.0,0.025806451612903226,0.08,0.0
ARPP19,0.5,0.67828418230563,0.3403863845446182,0.16666666666666666,0.14285714285714285,0.03225806451612903,0.5384615384615384,0.32903225806451614,0.44,0.0
NDUFAF7,0.0,0.09115281501340483,0.029438822447102116,0.0,0.047619047619047616,0.03225806451612903,0.0,0.04516129032258064,0.04,0.0
DRG1,0.0,0.5013404825737265,0.1812327506899724,0.3333333333333333,0.0,0.03225806451612903,0.5384615384615384,0.21935483870967742,0.16,1.0
GNAI3,0.0,0.5308310991957105,0.5124195032198712,0.16666666666666666,0.23809523809523808,0.22580645161290322,0.38461538461538464,0.3096774193548387,0.24,1.0
PLP2,0.75,0.7265415549597856,0.6237350505979761,0.5,0.7619047619047619,0.2903225806451613,0.8461538461538461,0.7161290322580646,0.4,1.0
SMPD3,0.0,0.19302949061662197,0.0009199632014719411,0.0,0.047619047619047616,0.0,0.0,0.0064516129032258064,0.0,0.0
RNF121,0.0,0.225201072386059,0.07451701931922723,0.0,0.047619047619047616,0.0,0.15384615384615385,0.07741935483870968,0.04,0.0
PAPSS1,0.25,0.5951742627345844,0.40110395584176634,0.3333333333333333,0.047619047619047616,0.0,0.3076923076923077,0.12903225806451613,0.32,0.0
TMEM19,0.0,0.2064343163538874,0.13155473781048757,0.0,0.047619047619047616,0.0,0.38461538461538464,0.1032258064516129,0.2,1.0
ATP6V0C,0.75,0.935656836461126,0.8776448942042319,1.0,0.6190476190476191,0.45161290322580644,0.7692307692307693,0.5870967741935483,0.84,1.0
TLR4,0.0,0.08042895442359249,0.45722171113155474,0.0,0.0,0.16129032258064516,0.0,0.04516129032258064,0.0,0.0
NSUN2,0.0,0.41823056300268097,0.18491260349586017,0.16666666666666666,0.047619047619047616,0.0,0.15384615384615385,0.16774193548387098,0.2,0.0
BRCC3,0.25,0.3324396782841823,0.1140754369825207,0.0,0.047619047619047616,0.0,0.07692307692307693,0.12903225806451613,0.24,0.0
TNKS,0.25,0.21179624664879357,0.06531738730450783,0.3333333333333333,0.047619047619047616,0.03225806451612903,0.23076923076923078,0.08387096774193549,0.0,0.0
SUMF2,0.25,0.46380697050938335,0.18767249310027598,0.5,0.0,0.03225806451612903,0.38461538461538464,0.1870967741935484,0.24,0.0
FZD3,0.0,0.2734584450402145,0.0036798528058877645,0.0,0.0,0.0,0.0,0.01935483870967742,0.0,0.0
DPP3,0.5,0.4101876675603217,0.16835326586936522,0.16666666666666666,0.09523809523809523,0.03225806451612903,0.3076923076923077,0.15483870967741936,0.16,0.0
SGMS1,0.0,0.4289544235924933,0.25850965961361544,0.0,0.047619047619047616,0.0,0.0,0.12903225806451613,0.08,0.0
C4ORF47,0.0,0.2359249329758713,0.0027598896044158236,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
NDUFB10,0.5,0.8632707774798928,0.46734130634774607,0.16666666666666666,0.42857142857142855,0.0967741935483871,0.6923076923076923,0.47096774193548385,0.48,1.0
LMF2,0.5,0.5120643431635389,0.3201471941122355,0.16666666666666666,0.19047619047619047,0.06451612903225806,0.46153846153846156,0.2645161290322581,0.32,0.0
FARS2,0.0,0.3109919571045576,0.08647654093836246,0.16666666666666666,0.09523809523809523,0.0,0.0,0.14838709677419354,0.12,0.0
TRPV2,0.0,0.00804289544235925,0.38822447102115915,0.0,0.14285714285714285,0.03225806451612903,0.38461538461538464,0.21935483870967742,0.44,1.0
GPR183,0.5,0.002680965147453083,0.26310947562097514,0.16666666666666666,0.047619047619047616,0.0,0.0,0.3935483870967742,0.48,1.0
MYL12B,1.0,0.9812332439678284,0.8638454461821528,0.8333333333333334,0.8095238095238095,0.6774193548387096,0.46153846153846156,0.8516129032258064,0.88,1.0
PAFAH1B1,0.25,0.7533512064343163,0.5050597976080957,0.16666666666666666,0.47619047619047616,0.12903225806451613,0.6923076923076923,0.4,0.44,1.0
ABI3,0.25,0.0,0.16007359705611776,0.0,0.14285714285714285,0.03225806451612903,0.07692307692307693,0.23870967741935484,0.2,0.0
TMEM104,0.0,0.1260053619302949,0.05887764489420423,0.16666666666666666,0.0,0.0,0.07692307692307693,0.01935483870967742,0.0,0.0
XPR1,0.0,0.44235924932975873,0.08463661453541858,0.16666666666666666,0.047619047619047616,0.0,0.23076923076923078,0.07741935483870968,0.0,0.0
TBC1D15,0.0,0.3646112600536193,0.11959521619135234,0.16666666666666666,0.047619047619047616,0.03225806451612903,0.07692307692307693,0.15483870967741936,0.0,0.0
DCDC2,0.0,0.06166219839142091,0.004599816007359705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF3,0.25,0.010723860589812333,0.0018399264029438822,0.5,0.38095238095238093,0.0,0.6923076923076923,0.33548387096774196,0.0,0.0
ZBTB17,0.25,0.24396782841823056,0.14811407543698252,0.0,0.047619047619047616,0.03225806451612903,0.0,0.14193548387096774,0.04,0.0
BFAR,0.0,0.3699731903485255,0.23643054277828887,0.0,0.19047619047619047,0.06451612903225806,0.15384615384615385,0.25161290322580643,0.08,0.0
SVIL,0.0,0.5254691689008043,0.09751609935602576,0.16666666666666666,0.047619047619047616,0.03225806451612903,0.07692307692307693,0.09032258064516129,0.08,0.0
MEFV,0.0,0.0,0.16927322907083717,0.0,0.047619047619047616,0.0967741935483871,0.0,0.0,0.12,0.0
UBLCP1,0.0,0.30831099195710454,0.14259429622815087,0.16666666666666666,0.0,0.0,0.15384615384615385,0.2129032258064516,0.24,0.0
TRIP10,0.0,0.5040214477211796,0.05243790248390064,0.0,0.0,0.0,0.23076923076923078,0.025806451612903226,0.16,1.0
EFEMP2,0.0,0.10187667560321716,0.014719411223551058,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0
