,B,Epithelial,Macrophages,Mast,NK,Neutrophil,Plasma,T,mDC,pDC
CBX5,0.20833333333333334,0.5851063829787234,0.17281553398058253,0.5,0.11510791366906475,0.0,0.0,0.13095238095238096,0.16363636363636364,0.3333333333333333
OSBPL7,0.0,0.07446808510638298,0.01116504854368932,0.0,0.050359712230215826,0.0,0.0,0.05952380952380952,0.05454545454545454,0.08333333333333333
SNHG9,0.125,0.24468085106382978,0.13640776699029125,0.0,0.1079136690647482,0.0,0.0,0.1130952380952381,0.03636363636363636,0.25
MTMR14,0.20833333333333334,0.23404255319148937,0.6266990291262136,0.0,0.11510791366906475,0.0,0.5,0.15674603174603174,0.2909090909090909,0.3333333333333333
PHKG2,0.08333333333333333,0.2978723404255319,0.3067961165048544,0.0,0.1366906474820144,0.0,0.0,0.12301587301587301,0.21818181818181817,0.25
HSD17B12,0.3333333333333333,0.5531914893617021,0.4742718446601942,0.5,0.1366906474820144,0.0,0.5,0.09325396825396826,0.38181818181818183,0.375
STK11IP,0.041666666666666664,0.2765957446808511,0.14466019417475728,0.0,0.02158273381294964,0.0,0.0,0.021825396825396824,0.07272727272727272,0.125
TAF5L,0.0,0.1276595744680851,0.1203883495145631,0.0,0.02877697841726619,0.0,0.0,0.02976190476190476,0.03636363636363636,0.041666666666666664
PROSER1,0.125,0.1595744680851064,0.18980582524271844,0.0,0.05755395683453238,0.0,0.0,0.08432539682539683,0.18181818181818182,0.2916666666666667
RNASEH2B,0.625,0.3829787234042553,0.6485436893203883,0.0,0.2517985611510791,0.0,0.5,0.36408730158730157,0.5454545454545454,0.7083333333333334
COG7,0.08333333333333333,0.40425531914893614,0.1733009708737864,0.0,0.04316546762589928,0.0,0.0,0.05952380952380952,0.07272727272727272,0.125
MIR762HG,0.0,0.10638297872340426,0.07815533980582524,0.0,0.06474820143884892,0.0,0.0,0.04265873015873016,0.03636363636363636,0.041666666666666664
GLS,0.4583333333333333,0.10638297872340426,0.3990291262135922,0.0,0.22302158273381295,0.0,0.0,0.22916666666666666,0.32727272727272727,0.2916666666666667
THRA,0.0,0.2872340425531915,0.16941747572815535,0.0,0.050359712230215826,0.0,0.0,0.027777777777777776,0.0,0.0
SIAE,0.0,0.19148936170212766,0.0703883495145631,0.0,0.014388489208633094,0.0,0.0,0.00992063492063492,0.01818181818181818,0.0
GRHL1,0.0,0.1702127659574468,0.039805825242718446,0.0,0.0,0.0,0.0,0.002976190476190476,0.03636363636363636,0.0
DYSF,0.0,0.0,0.17135922330097086,0.0,0.0,1.0,0.0,0.000992063492063492,0.09090909090909091,0.0
MS4A14,0.041666666666666664,0.02127659574468085,0.4179611650485437,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0
HOXB2,0.0,0.031914893617021274,0.2941747572815534,0.0,0.14388489208633093,0.0,0.0,0.17956349206349206,0.34545454545454546,0.625
MACROD1,0.041666666666666664,0.35106382978723405,0.1825242718446602,0.0,0.014388489208633094,0.0,0.0,0.01984126984126984,0.0,0.0
TRGC2,0.0,0.0,0.11990291262135923,0.0,0.2949640287769784,0.0,0.0,0.18154761904761904,0.0,0.0
METTL23,0.3333333333333333,0.40425531914893614,0.42815533980582526,0.0,0.23741007194244604,0.0,0.5,0.25892857142857145,0.16363636363636364,0.16666666666666666
SERPINF1,0.0,0.5212765957446809,0.17475728155339806,0.0,0.0,0.0,0.0,0.000992063492063492,0.4,0.9166666666666666
ARF4,0.16666666666666666,0.7021276595744681,0.7174757281553398,0.0,0.2733812949640288,0.0,0.5,0.25297619047619047,0.43636363636363634,0.5833333333333334
ATG16L1,0.0,0.19148936170212766,0.08932038834951456,0.0,0.06474820143884892,0.0,0.0,0.057539682539682536,0.01818181818181818,0.08333333333333333
BCAP29,0.125,0.44680851063829785,0.5800970873786407,0.0,0.10071942446043165,0.0,0.0,0.12698412698412698,0.2545454545454545,0.125
NCR3LG1,0.0,0.0425531914893617,0.018446601941747572,0.0,0.0,0.0,0.0,0.002976190476190476,0.0,0.0
RTCB,0.75,0.4787234042553192,0.824757281553398,0.0,0.17266187050359713,0.0,0.5,0.24305555555555555,0.45454545454545453,0.25
MTBP,0.125,0.06382978723404255,0.024271844660194174,0.0,0.007194244604316547,0.0,0.0,0.018849206349206348,0.03636363636363636,0.041666666666666664
JDP2,0.041666666666666664,0.13829787234042554,0.16747572815533981,0.0,0.0,0.0,0.0,0.000992063492063492,0.03636363636363636,0.041666666666666664
AC092368.3,0.0,0.031914893617021274,0.02621359223300971,0.0,0.0,0.0,0.0,0.00496031746031746,0.0,0.041666666666666664
AARS,0.08333333333333333,0.44680851063829785,0.3742718446601942,0.0,0.06474820143884892,0.0,0.0,0.09424603174603174,0.16363636363636364,0.16666666666666666
AP3S2,0.0,0.14893617021276595,0.23786407766990292,0.5,0.014388489208633094,0.0,0.0,0.054563492063492064,0.05454545454545454,0.08333333333333333
VCL,0.16666666666666666,0.14893617021276595,0.16407766990291262,0.5,0.02158273381294964,0.0,0.0,0.02976190476190476,0.12727272727272726,0.4583333333333333
FAM20B,0.0,0.14893617021276595,0.1441747572815534,0.0,0.014388489208633094,0.0,0.0,0.01984126984126984,0.09090909090909091,0.16666666666666666
COPS4,0.25,0.3723404255319149,0.437378640776699,0.0,0.14388489208633093,0.0,0.5,0.14682539682539683,0.16363636363636364,0.25
EFHB,0.0,0.5851063829787234,0.003883495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMB,0.08333333333333333,0.19148936170212766,0.41504854368932037,0.0,0.007194244604316547,0.0,0.0,0.017857142857142856,0.07272727272727272,0.16666666666666666
SRCAP,0.041666666666666664,0.10638297872340426,0.0645631067961165,0.0,0.04316546762589928,0.0,0.0,0.05952380952380952,0.07272727272727272,0.0
HDX,0.0,0.010638297872340425,0.10388349514563107,0.0,0.02158273381294964,0.0,0.0,0.006944444444444444,0.10909090909090909,0.0
SLC35A5,0.08333333333333333,0.14893617021276595,0.2674757281553398,0.0,0.05755395683453238,0.0,0.0,0.07142857142857142,0.21818181818181817,0.125
DEXI,0.08333333333333333,0.30851063829787234,0.09466019417475728,0.5,0.08633093525179857,0.0,0.5,0.05853174603174603,0.03636363636363636,0.125
BORA,0.041666666666666664,0.05319148936170213,0.07524271844660194,0.0,0.02158273381294964,0.0,0.5,0.03670634920634921,0.01818181818181818,0.08333333333333333
AC010226.1,0.16666666666666666,0.031914893617021274,0.06747572815533981,0.0,0.0,0.0,0.0,0.002976190476190476,0.09090909090909091,0.0
PPP1R35,0.0,0.2127659574468085,0.08689320388349514,0.0,0.04316546762589928,0.0,0.0,0.10813492063492064,0.07272727272727272,0.08333333333333333
DDIT3,0.16666666666666666,0.3617021276595745,0.6927184466019417,0.0,0.18705035971223022,0.0,0.0,0.1359126984126984,0.10909090909090909,0.041666666666666664
UBR2,0.08333333333333333,0.32978723404255317,0.41699029126213594,0.5,0.18705035971223022,0.0,0.5,0.2728174603174603,0.16363636363636364,0.4583333333333333
VMAC,0.0,0.10638297872340426,0.10436893203883495,0.0,0.02158273381294964,0.0,0.0,0.05257936507936508,0.03636363636363636,0.0
VPS26B,0.041666666666666664,0.35106382978723405,0.40436893203883495,0.0,0.2158273381294964,0.0,0.0,0.2222222222222222,0.14545454545454545,0.16666666666666666
WASHC3,0.25,0.44680851063829785,0.5985436893203884,0.0,0.16546762589928057,0.0,0.5,0.23115079365079366,0.38181818181818183,0.08333333333333333
HDDC3,0.16666666666666666,0.2872340425531915,0.3378640776699029,0.0,0.11510791366906475,0.0,0.0,0.11904761904761904,0.12727272727272726,0.08333333333333333
ITGA4,0.5416666666666666,0.031914893617021274,0.15825242718446603,0.5,0.5827338129496403,0.0,0.5,0.6478174603174603,0.6181818181818182,0.7083333333333334
EXOSC6,0.041666666666666664,0.24468085106382978,0.19902912621359223,0.0,0.07913669064748201,0.0,0.0,0.07043650793650794,0.07272727272727272,0.08333333333333333
RPS9,1.0,0.9680851063829787,0.9878640776699029,1.0,0.9856115107913669,1.0,1.0,0.9712301587301587,1.0,1.0
SNRPB,0.625,0.5,0.8203883495145631,0.0,0.4244604316546763,0.0,0.5,0.5119047619047619,0.6181818181818182,0.7916666666666666
TNPO1,0.20833333333333334,0.35106382978723405,0.6699029126213593,0.5,0.22302158273381295,0.0,0.5,0.18353174603174602,0.43636363636363634,0.2916666666666667
SGSM2,0.041666666666666664,0.2553191489361702,0.09805825242718447,0.0,0.02158273381294964,0.0,0.0,0.03273809523809524,0.03636363636363636,0.08333333333333333
ZNF558,0.041666666666666664,0.07446808510638298,0.06990291262135923,0.0,0.02158273381294964,0.0,0.0,0.017857142857142856,0.03636363636363636,0.041666666666666664
IL4R,0.125,0.22340425531914893,0.4053398058252427,0.0,0.1079136690647482,0.0,0.0,0.09126984126984126,0.23636363636363636,0.041666666666666664
RHOG,0.5,0.1702127659574468,0.8703883495145631,0.5,0.4460431654676259,0.0,1.0,0.5158730158730159,0.8,0.25
TGDS,0.25,0.1702127659574468,0.23058252427184467,0.0,0.1079136690647482,0.0,0.0,0.09523809523809523,0.09090909090909091,0.08333333333333333
RELL1,0.041666666666666664,0.1595744680851064,0.08640776699029126,0.0,0.07194244604316546,0.0,0.0,0.08134920634920635,0.03636363636363636,0.3333333333333333
LACTB,0.5,0.13829787234042554,0.8189320388349515,0.0,0.07913669064748201,0.0,0.0,0.07043650793650794,0.5818181818181818,0.041666666666666664
CD8A,0.041666666666666664,0.0,0.01116504854368932,0.0,0.17266187050359713,0.0,0.5,0.6765873015873016,0.01818181818181818,0.0
ETF1,0.08333333333333333,0.40425531914893614,0.6276699029126214,0.0,0.1366906474820144,0.0,0.5,0.15873015873015872,0.2545454545454545,0.375
CCDC189,0.08333333333333333,0.5,0.02815533980582524,0.0,0.014388489208633094,0.0,0.0,0.00496031746031746,0.07272727272727272,0.375
TM9SF4,0.16666666666666666,0.4148936170212766,0.40485436893203886,0.5,0.12949640287769784,0.0,0.0,0.10615079365079365,0.09090909090909091,0.25
RGS14,0.16666666666666666,0.2127659574468085,0.15825242718446603,0.0,0.16546762589928057,1.0,0.0,0.22420634920634921,0.10909090909090909,0.08333333333333333
ERLIN1,0.08333333333333333,0.3404255319148936,0.3553398058252427,0.0,0.04316546762589928,0.0,0.0,0.04563492063492063,0.03636363636363636,0.041666666666666664
MGMT,0.2916666666666667,0.6702127659574468,0.6475728155339806,0.0,0.14388489208633093,0.0,0.0,0.22123015873015872,0.2545454545454545,0.25
OST4,0.8333333333333334,0.8617021276595744,0.9441747572815534,1.0,0.8057553956834532,0.0,1.0,0.875,0.8,0.9583333333333334
CAND1,0.20833333333333334,0.46808510638297873,0.3572815533980582,0.0,0.2158273381294964,0.0,0.0,0.26091269841269843,0.21818181818181817,0.25
WARS,0.5833333333333334,0.5851063829787234,0.8441747572815534,0.0,0.18705035971223022,1.0,1.0,0.17063492063492064,0.6363636363636364,0.3333333333333333
NDRG1,0.041666666666666664,0.031914893617021274,0.1470873786407767,0.0,0.09352517985611511,0.0,0.0,0.13988095238095238,0.2,0.20833333333333334
GCHFR,0.20833333333333334,0.5106382978723404,0.8825242718446602,0.5,0.2302158273381295,0.0,0.0,0.25595238095238093,0.07272727272727272,0.041666666666666664
DR1,0.2916666666666667,0.2872340425531915,0.5548543689320389,0.0,0.38848920863309355,0.0,0.0,0.3412698412698413,0.2909090909090909,0.5833333333333334
ZNF224,0.20833333333333334,0.20212765957446807,0.2737864077669903,0.5,0.12949640287769784,0.0,0.0,0.14384920634920634,0.09090909090909091,0.16666666666666666
LUZP1,0.0,0.24468085106382978,0.4009708737864078,0.0,0.05755395683453238,0.0,0.0,0.10912698412698413,0.23636363636363636,0.125
ADH5,0.375,0.5425531914893617,0.7398058252427184,0.0,0.302158273381295,0.0,0.0,0.32142857142857145,0.2909090909090909,0.5
HARS,0.3333333333333333,0.40425531914893614,0.3786407766990291,0.0,0.15827338129496402,0.0,0.5,0.16765873015873015,0.23636363636363636,0.25
TRIM34,0.125,0.0425531914893617,0.13932038834951457,0.0,0.03597122302158273,0.0,0.0,0.040674603174603176,0.07272727272727272,0.041666666666666664
CHD3,0.041666666666666664,0.2553191489361702,0.08786407766990291,0.0,0.1223021582733813,0.0,0.5,0.23015873015873015,0.21818181818181817,0.25
YKT6,0.25,0.1702127659574468,0.3820388349514563,0.5,0.08633093525179857,0.0,0.5,0.1001984126984127,0.18181818181818182,0.20833333333333334
PFKP,0.16666666666666666,0.3723404255319149,0.3951456310679612,0.0,0.12949640287769784,0.0,0.5,0.21924603174603174,0.18181818181818182,0.5416666666666666
SYPL1,0.3333333333333333,0.7553191489361702,0.6009708737864078,0.5,0.2014388489208633,0.0,0.0,0.16666666666666666,0.23636363636363636,0.375
PTGR2,0.041666666666666664,0.2872340425531915,0.15776699029126215,0.0,0.007194244604316547,0.0,0.0,0.00496031746031746,0.0,0.0
JAG2,0.0,0.1595744680851064,0.003883495145631068,0.0,0.014388489208633094,0.0,0.0,0.013888888888888888,0.0,0.0
KIAA2026,0.041666666666666664,0.19148936170212766,0.26990291262135924,0.0,0.08633093525179857,0.0,0.0,0.11507936507936507,0.16363636363636364,0.125
TYW3,0.16666666666666666,0.30851063829787234,0.38398058252427186,0.5,0.1079136690647482,0.0,0.0,0.12202380952380952,0.23636363636363636,0.2916666666666667
MAPRE3,0.041666666666666664,0.5957446808510638,0.21262135922330097,0.5,0.014388489208633094,0.0,0.0,0.007936507936507936,0.05454545454545454,0.0
ITGB5,0.0,0.30851063829787234,0.33932038834951456,0.0,0.007194244604316547,0.0,0.0,0.000992063492063492,0.0,0.0
SND1,0.4583333333333333,0.2127659574468085,0.55,0.0,0.17266187050359713,0.0,0.5,0.21329365079365079,0.34545454545454546,0.75
ADO,0.041666666666666664,0.11702127659574468,0.2203883495145631,0.0,0.03597122302158273,0.0,0.0,0.04662698412698413,0.07272727272727272,0.08333333333333333
SNRPD3,0.4583333333333333,0.6808510638297872,0.8029126213592233,0.0,0.4892086330935252,0.0,0.5,0.4503968253968254,0.6545454545454545,0.625
ZKSCAN8,0.08333333333333333,0.1702127659574468,0.09902912621359224,0.5,0.050359712230215826,0.0,0.0,0.05654761904761905,0.07272727272727272,0.125
TMEM167B,0.08333333333333333,0.23404255319148937,0.3883495145631068,0.0,0.07913669064748201,0.0,0.0,0.11408730158730158,0.2909090909090909,0.16666666666666666
MADCAM1,0.041666666666666664,0.010638297872340425,0.02475728155339806,0.0,0.007194244604316547,0.0,0.0,0.000992063492063492,0.0,0.0
CBX6,0.041666666666666664,0.2872340425531915,0.258252427184466,0.0,0.05755395683453238,0.0,0.0,0.08333333333333333,0.32727272727272727,0.5
PLK3,0.125,0.05319148936170213,0.329126213592233,0.0,0.014388489208633094,0.0,0.0,0.10119047619047619,0.16363636363636364,0.08333333333333333
IKZF4,0.0,0.20212765957446807,0.05970873786407767,0.0,0.007194244604316547,0.0,0.0,0.015873015873015872,0.01818181818181818,0.0
FANCD2,0.041666666666666664,0.02127659574468085,0.050970873786407765,0.0,0.014388489208633094,0.0,0.0,0.034722222222222224,0.0,0.041666666666666664
AP1S3,0.08333333333333333,0.09574468085106383,0.024271844660194174,0.0,0.0,0.0,0.0,0.013888888888888888,0.10909090909090909,0.125
PPHLN1,0.2916666666666667,0.3191489361702128,0.47815533980582525,0.5,0.23741007194244604,0.0,0.5,0.26785714285714285,0.36363636363636365,0.375
SDHC,0.5833333333333334,0.723404255319149,0.7723300970873787,0.0,0.2517985611510791,0.0,0.5,0.32043650793650796,0.4727272727272727,0.4166666666666667
SKI,0.08333333333333333,0.11702127659574468,0.4242718446601942,0.0,0.09352517985611511,0.0,0.0,0.12301587301587301,0.07272727272727272,0.041666666666666664
CARD6,0.041666666666666664,0.06382978723404255,0.2883495145631068,0.0,0.02877697841726619,0.0,0.0,0.030753968253968252,0.10909090909090909,0.041666666666666664
ARPP19,0.5416666666666666,0.48936170212765956,0.5985436893203884,0.5,0.23741007194244604,0.0,0.5,0.28075396825396826,0.34545454545454546,0.20833333333333334
NDUFAF7,0.16666666666666666,0.09574468085106383,0.13737864077669903,0.0,0.04316546762589928,0.0,0.0,0.06448412698412699,0.07272727272727272,0.125
DRG1,0.25,0.39361702127659576,0.43980582524271844,0.0,0.1366906474820144,0.0,0.0,0.14186507936507936,0.32727272727272727,0.20833333333333334
GNAI3,0.4583333333333333,0.44680851063829785,0.6587378640776699,0.0,0.30935251798561153,0.0,0.5,0.30753968253968256,0.41818181818181815,0.4166666666666667
PLP2,0.4166666666666667,0.48936170212765956,0.6645631067961165,0.5,0.5899280575539568,0.0,0.5,0.691468253968254,0.45454545454545453,0.9166666666666666
SMPD3,0.0,0.425531914893617,0.00825242718446602,0.0,0.02158273381294964,0.0,0.0,0.023809523809523808,0.0,0.8333333333333334
RNF121,0.041666666666666664,0.13829787234042554,0.23058252427184467,0.0,0.1223021582733813,0.0,0.0,0.06547619047619048,0.03636363636363636,0.125
PAPSS1,0.375,0.5638297872340425,0.6689320388349514,0.0,0.1223021582733813,0.0,0.0,0.13095238095238096,0.3090909090909091,0.08333333333333333
TMEM19,0.375,0.2765957446808511,0.4577669902912621,0.0,0.07194244604316546,0.0,0.0,0.05654761904761905,0.21818181818181817,0.4166666666666667
ATP6V0C,0.6666666666666666,0.7340425531914894,0.9368932038834952,0.5,0.5611510791366906,0.0,0.5,0.5634920634920635,0.7636363636363637,0.875
TLR4,0.0,0.02127659574468085,0.6150485436893204,0.0,0.014388489208633094,0.0,0.0,0.003968253968253968,0.07272727272727272,0.0
NSUN2,0.20833333333333334,0.22340425531914893,0.2820388349514563,0.0,0.14388489208633093,0.0,0.5,0.15079365079365079,0.23636363636363636,0.25
BRCC3,0.20833333333333334,0.24468085106382978,0.3485436893203884,0.0,0.050359712230215826,0.0,0.0,0.11507936507936507,0.07272727272727272,0.08333333333333333
TNKS,0.125,0.3617021276595745,0.17184466019417477,0.0,0.07913669064748201,0.0,0.0,0.10714285714285714,0.09090909090909091,0.041666666666666664
SUMF2,0.25,0.46808510638297873,0.6456310679611651,0.5,0.17985611510791366,0.0,0.0,0.25992063492063494,0.16363636363636364,0.5
FZD3,0.041666666666666664,0.2765957446808511,0.003883495145631068,0.0,0.0,0.0,0.0,0.008928571428571428,0.05454545454545454,0.16666666666666666
DPP3,0.125,0.13829787234042554,0.32281553398058255,0.0,0.07194244604316546,0.0,0.0,0.07142857142857142,0.14545454545454545,0.041666666666666664
SGMS1,0.125,0.2765957446808511,0.4703883495145631,0.0,0.18705035971223022,0.0,0.0,0.14781746031746032,0.09090909090909091,0.125
C4ORF47,0.0,0.5851063829787234,0.005339805825242718,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0
NDUFB10,0.5416666666666666,0.7446808510638298,0.8490291262135923,1.0,0.4244604316546763,0.0,0.5,0.46924603174603174,0.6181818181818182,0.7916666666666666
LMF2,0.125,0.2553191489361702,0.4300970873786408,0.0,0.2517985611510791,0.0,0.0,0.24404761904761904,0.21818181818181817,0.375
FARS2,0.25,0.2978723404255319,0.21941747572815534,0.0,0.04316546762589928,0.0,0.0,0.09722222222222222,0.09090909090909091,0.125
TRPV2,0.041666666666666664,0.02127659574468085,0.7169902912621359,0.0,0.22302158273381295,0.0,0.0,0.20535714285714285,0.36363636363636365,0.20833333333333334
GPR183,0.2916666666666667,0.010638297872340425,0.04029126213592233,0.5,0.20863309352517986,0.0,0.0,0.2698412698412698,0.4909090909090909,0.7916666666666666
MYL12B,0.9583333333333334,0.9042553191489362,0.941747572815534,0.5,0.8848920863309353,0.0,1.0,0.9107142857142857,0.8181818181818182,0.9583333333333334
PAFAH1B1,0.4166666666666667,0.7021276595744681,0.7101941747572815,0.0,0.43884892086330934,0.0,0.0,0.4037698412698413,0.45454545454545453,0.5416666666666666
ABI3,0.2916666666666667,0.031914893617021274,0.6281553398058253,0.0,0.35251798561151076,0.0,0.0,0.3472222222222222,0.43636363636363634,0.041666666666666664
TMEM104,0.0,0.07446808510638298,0.2441747572815534,0.0,0.02877697841726619,0.0,0.0,0.025793650793650792,0.01818181818181818,0.08333333333333333
XPR1,0.125,0.30851063829787234,0.1650485436893204,0.0,0.04316546762589928,0.0,0.0,0.057539682539682536,0.03636363636363636,0.041666666666666664
