,B,Epithelial,Macrophages,Mast,NK,Neutrophil,Plasma,T,mDC,pDC
METTL23,0.16666666666666666,0.20795107033639143,0.12118570183086312,0.25,0.07142857142857142,0.125,0.257985257985258,0.3612167300380228,0.16666666666666666,1.0
SERPINF1,0.16666666666666666,0.2599388379204893,0.026155187445510025,0.0,0.0,0.0,0.038083538083538086,0.0038022813688212928,0.0,0.0
ARF4,0.5,0.672782874617737,0.4917175239755885,0.25,0.2619047619047619,0.2916666666666667,0.6253071253071253,0.4068441064638783,0.8333333333333334,1.0
ATG16L1,0.0,0.08868501529051988,0.020924149956408022,0.25,0.09523809523809523,0.0,0.030712530712530713,0.09315589353612168,0.0,0.0
BCAP29,0.16666666666666666,0.21406727828746178,0.15867480383609417,0.0,0.07142857142857142,0.0,0.10565110565110565,0.22813688212927757,0.16666666666666666,0.0
NCR3LG1,0.0,0.0061162079510703364,0.021795989537925022,0.0,0.023809523809523808,0.0,0.0,0.0019011406844106464,0.0,0.0
RTCB,0.5,0.25382262996941896,0.1987794245858762,0.0,0.09523809523809523,0.041666666666666664,0.28255528255528256,0.2661596958174905,0.3333333333333333,0.0
MTBP,0.0,0.0030581039755351682,0.0034873583260680036,0.0,0.0,0.0,0.044226044226044224,0.06463878326996197,0.0,0.0
JDP2,0.0,0.07951070336391437,0.04969485614646905,0.0,0.0,0.041666666666666664,0.019656019656019656,0.0038022813688212928,0.16666666666666666,0.0
AC092368.3,0.0,0.012232415902140673,0.0052310374891020054,0.0,0.0,0.08333333333333333,0.002457002457002457,0.005703422053231939,0.0,0.0
AARS,0.16666666666666666,0.19571865443425077,0.05143853530950305,0.25,0.023809523809523808,0.041666666666666664,0.42997542997543,0.2585551330798479,0.0,0.0
AP3S2,0.16666666666666666,0.08256880733944955,0.04097646033129904,0.0,0.09523809523809523,0.0,0.08230958230958231,0.06844106463878327,0.0,0.0
VCL,0.16666666666666666,0.46788990825688076,0.044463818657367045,0.25,0.07142857142857142,0.0,0.01597051597051597,0.04182509505703422,0.0,0.0
FAM20B,0.16666666666666666,0.0672782874617737,0.03138622493461203,0.0,0.023809523809523808,0.0,0.02457002457002457,0.043726235741444866,0.0,0.0
COPS4,0.0,0.11926605504587157,0.09154315605928509,0.0,0.047619047619047616,0.0,0.2113022113022113,0.1844106463878327,0.0,1.0
EFHB,0.0,0.10703363914373089,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0019011406844106464,0.0,1.0
NMB,0.0,0.08256880733944955,0.05405405405405406,0.0,0.0,0.0,0.08108108108108109,0.03231939163498099,0.0,0.0
SRCAP,0.0,0.04281345565749235,0.017436791630340016,0.0,0.0,0.0,0.02702702702702703,0.049429657794676805,0.0,0.0
HDX,0.0,0.05198776758409786,0.016564952048823016,0.0,0.0,0.0,0.0,0.0076045627376425855,0.0,0.0
SLC35A5,0.0,0.08868501529051988,0.05405405405405406,0.25,0.07142857142857142,0.0,0.11302211302211303,0.08935361216730038,0.0,0.0
DEXI,0.0,0.08256880733944955,0.012205754141238012,0.0,0.0,0.0,0.09213759213759214,0.06653992395437262,0.0,0.0
BORA,0.0,0.039755351681957186,0.00959023539668701,0.25,0.0,0.041666666666666664,0.06633906633906633,0.13307984790874525,0.0,0.0
AC010226.1,0.0,0.01834862385321101,0.008718395815170008,0.0,0.0,0.0,0.05036855036855037,0.019011406844106463,0.0,0.0
PPP1R35,0.0,0.1834862385321101,0.04882301656495205,0.0,0.09523809523809523,0.041666666666666664,0.1375921375921376,0.2224334600760456,0.16666666666666666,0.0
DDIT3,0.5,0.3486238532110092,0.3199651264167393,0.0,0.14285714285714285,0.2916666666666667,0.1928746928746929,0.25285171102661597,0.3333333333333333,1.0
UBR2,0.0,0.23547400611620795,0.09067131647776809,0.25,0.11904761904761904,0.041666666666666664,0.1375921375921376,0.24524714828897337,0.16666666666666666,0.0
VMAC,0.16666666666666666,0.04281345565749235,0.014821272885789015,0.0,0.023809523809523808,0.0,0.0171990171990172,0.053231939163498096,0.0,0.0
VPS26B,0.16666666666666666,0.07339449541284404,0.06625980819529206,0.0,0.07142857142857142,0.0,0.16953316953316952,0.30038022813688214,0.3333333333333333,0.0
WASHC3,0.3333333333333333,0.11926605504587157,0.11421098517872712,0.0,0.14285714285714285,0.08333333333333333,0.3058968058968059,0.3041825095057034,0.3333333333333333,0.0
HDDC3,0.16666666666666666,0.10091743119266056,0.06538796861377506,0.0,0.09523809523809523,0.0,0.2788697788697789,0.2623574144486692,0.0,0.0
ITGA4,0.5,0.06116207951070336,0.0976460331299041,0.0,0.40476190476190477,0.0,0.3488943488943489,0.5893536121673004,0.5,1.0
EXOSC6,0.0,0.10091743119266056,0.041848299912816043,0.0,0.14285714285714285,0.0,0.10565110565110565,0.17110266159695817,0.0,0.0
RPS9,1.0,0.9051987767584098,0.942458587619878,0.75,0.9285714285714286,0.875,0.9373464373464373,0.973384030418251,0.8333333333333334,1.0
SNRPB,0.8333333333333334,0.4801223241590214,0.43679163034001744,0.25,0.2619047619047619,0.08333333333333333,0.5700245700245701,0.655893536121673,0.8333333333333334,0.0
TNPO1,0.0,0.2874617737003058,0.16303400174367916,0.0,0.16666666666666666,0.125,0.18427518427518427,0.19771863117870722,0.16666666666666666,0.0
SGSM2,0.0,0.20489296636085627,0.03487358326068003,0.0,0.023809523809523808,0.0,0.022113022113022112,0.058935361216730035,0.0,0.0
ZNF558,0.0,0.03058103975535168,0.016564952048823016,0.0,0.0,0.0,0.002457002457002457,0.02091254752851711,0.0,0.0
IL4R,0.0,0.27217125382262997,0.18657367044463818,0.0,0.09523809523809523,0.041666666666666664,0.0085995085995086,0.21482889733840305,0.16666666666666666,0.0
RHOG,0.5,0.2415902140672783,0.5492589363557105,0.25,0.3333333333333333,0.2916666666666667,0.29115479115479115,0.5437262357414449,0.6666666666666666,0.0
TGDS,0.0,0.06116207951070336,0.04097646033129904,0.25,0.0,0.041666666666666664,0.13022113022113022,0.10076045627376426,0.0,0.0
RELL1,0.0,0.07339449541284404,0.02789886660854403,0.0,0.023809523809523808,0.041666666666666664,0.06511056511056511,0.10646387832699619,0.0,0.0
LACTB,0.0,0.14984709480122324,0.4062772449869224,0.0,0.11904761904761904,0.2916666666666667,0.15601965601965603,0.16539923954372623,0.5,0.0
CD8A,0.0,0.07033639143730887,0.024411508282476024,0.0,0.42857142857142855,0.0,0.033169533169533166,0.7813688212927756,0.0,0.0
ETF1,0.5,0.36085626911314983,0.3234524847428073,0.0,0.21428571428571427,0.125,0.3316953316953317,0.2585551330798479,0.3333333333333333,1.0
CCDC189,0.16666666666666666,0.12538226299694188,0.0034873583260680036,0.0,0.0,0.0,0.07002457002457002,0.03612167300380228,0.0,0.0
TM9SF4,0.0,0.18042813455657492,0.06364428945074106,0.0,0.023809523809523808,0.08333333333333333,0.18058968058968058,0.10836501901140684,0.0,0.0
RGS14,0.3333333333333333,0.045871559633027525,0.026155187445510025,0.0,0.07142857142857142,0.0,0.044226044226044224,0.23193916349809887,0.16666666666666666,0.0
ERLIN1,0.0,0.14067278287461774,0.05928509154315606,0.0,0.023809523809523808,0.0,0.04914004914004914,0.07224334600760456,0.0,0.0
MGMT,0.5,0.2691131498470948,0.06974716652136007,0.0,0.19047619047619047,0.0,0.2985257985257985,0.33840304182509506,0.0,1.0
OST4,1.0,0.764525993883792,0.7715780296425457,0.75,0.7142857142857143,0.625,0.8083538083538083,0.8155893536121673,1.0,1.0
CAND1,0.5,0.24770642201834864,0.09154315605928509,0.25,0.16666666666666666,0.041666666666666664,0.24692874692874692,0.3041825095057034,0.0,1.0
WARS,0.8333333333333334,0.39755351681957185,0.6285963382737576,0.25,0.2857142857142857,0.2916666666666667,0.538083538083538,0.5095057034220533,0.8333333333333334,1.0
NDRG1,0.0,0.27217125382262997,0.14821272885789014,0.0,0.09523809523809523,0.16666666666666666,0.06633906633906633,0.11596958174904944,0.0,0.0
GCHFR,0.16666666666666666,0.11009174311926606,0.09154315605928509,0.0,0.30952380952380953,0.041666666666666664,0.11425061425061425,0.2623574144486692,0.0,0.0
DR1,0.6666666666666666,0.327217125382263,0.18134263295553618,0.0,0.19047619047619047,0.0,0.1769041769041769,0.3593155893536122,0.16666666666666666,0.0
ZNF224,0.16666666666666666,0.0856269113149847,0.03138622493461203,0.25,0.047619047619047616,0.0,0.05773955773955774,0.0741444866920152,0.16666666666666666,0.0
LUZP1,0.0,0.14984709480122324,0.04969485614646905,0.0,0.09523809523809523,0.0,0.036855036855036855,0.16730038022813687,0.0,0.0
ADH5,0.3333333333333333,0.20489296636085627,0.10810810810810811,0.25,0.16666666666666666,0.041666666666666664,0.33415233415233414,0.41254752851711024,0.5,0.0
HARS,0.5,0.18042813455657492,0.0985178727114211,0.0,0.09523809523809523,0.041666666666666664,0.2800982800982801,0.26425855513307983,0.0,0.0
TRIM34,0.0,0.0061162079510703364,0.006974716652136007,0.0,0.0,0.0,0.006142506142506142,0.009505703422053232,0.16666666666666666,0.0
CHD3,0.3333333333333333,0.18960244648318042,0.03487358326068003,0.0,0.09523809523809523,0.041666666666666664,0.038083538083538086,0.3269961977186312,0.0,0.0
YKT6,0.5,0.20795107033639143,0.2031386224934612,0.25,0.07142857142857142,0.08333333333333333,0.28624078624078625,0.20722433460076045,0.16666666666666666,0.0
PFKP,0.0,0.37003058103975534,0.23016564952048824,0.0,0.07142857142857142,0.20833333333333334,0.18304668304668303,0.34980988593155893,0.3333333333333333,0.0
SYPL1,0.3333333333333333,0.43730886850152906,0.2040104620749782,0.0,0.047619047619047616,0.08333333333333333,0.060196560196560195,0.09125475285171103,0.16666666666666666,0.0
PTGR2,0.0,0.03058103975535168,0.006974716652136007,0.0,0.0,0.041666666666666664,0.007371007371007371,0.0076045627376425855,0.0,0.0
JAG2,0.0,0.012232415902140673,0.0017436791630340018,0.0,0.0,0.0,0.0,0.009505703422053232,0.0,0.0
KIAA2026,0.16666666666666666,0.1345565749235474,0.06277244986922406,0.0,0.09523809523809523,0.041666666666666664,0.06142506142506143,0.15019011406844107,0.16666666666666666,0.0
TYW3,0.6666666666666666,0.1345565749235474,0.07933740191804708,0.0,0.047619047619047616,0.041666666666666664,0.21744471744471744,0.20342205323193915,0.16666666666666666,0.0
MAPRE3,0.0,0.09785932721712538,0.010462074978204011,0.0,0.047619047619047616,0.0,0.006142506142506142,0.0038022813688212928,0.0,0.0
ITGB5,0.0,0.21712538226299694,0.02964254577157803,0.0,0.0,0.0,0.0012285012285012285,0.0019011406844106464,0.0,0.0
SND1,0.5,0.1926605504587156,0.2022667829119442,0.0,0.21428571428571427,0.125,0.47911547911547914,0.2737642585551331,0.3333333333333333,0.0
ADO,0.16666666666666666,0.03669724770642202,0.09328683522231909,0.0,0.07142857142857142,0.08333333333333333,0.0343980343980344,0.06844106463878327,0.0,0.0
SNRPD3,0.8333333333333334,0.5596330275229358,0.4237140366172624,0.5,0.30952380952380953,0.2916666666666667,0.5933660933660934,0.6254752851711026,0.5,1.0
ZKSCAN8,0.16666666666666666,0.04892966360856269,0.014821272885789015,0.0,0.023809523809523808,0.0,0.030712530712530713,0.060836501901140684,0.0,0.0
TMEM167B,0.16666666666666666,0.2018348623853211,0.17088055797733218,0.0,0.07142857142857142,0.16666666666666666,0.14742014742014742,0.1444866920152091,0.3333333333333333,0.0
MADCAM1,0.0,0.0030581039755351682,0.006974716652136007,0.0,0.0,0.0,0.0171990171990172,0.013307984790874524,0.0,0.0
CBX6,0.3333333333333333,0.3241590214067278,0.07149084568439407,0.0,0.14285714285714285,0.041666666666666664,0.21621621621621623,0.1958174904942966,0.16666666666666666,0.0
PLK3,0.16666666666666666,0.12538226299694188,0.12380122057541412,0.0,0.0,0.0,0.056511056511056514,0.045627376425855515,0.0,0.0
IKZF4,0.0,0.03058103975535168,0.015693112467306015,0.0,0.0,0.0,0.014742014742014743,0.039923954372623575,0.0,0.0
FANCD2,0.0,0.024464831804281346,0.007846556233653008,0.0,0.047619047619047616,0.0,0.1375921375921376,0.17490494296577946,0.0,0.0
AP1S3,0.16666666666666666,0.14067278287461774,0.007846556233653008,0.0,0.047619047619047616,0.0,0.012285012285012284,0.013307984790874524,0.3333333333333333,0.0
PPHLN1,0.16666666666666666,0.20489296636085627,0.09241499564080209,0.25,0.19047619047619047,0.08333333333333333,0.3046683046683047,0.344106463878327,0.0,0.0
SDHC,0.3333333333333333,0.40672782874617736,0.32781168265039234,0.0,0.14285714285714285,0.041666666666666664,0.37346437346437344,0.4505703422053232,0.6666666666666666,0.0
SKI,0.0,0.0672782874617737,0.06451612903225806,0.0,0.11904761904761904,0.0,0.06265356265356266,0.17870722433460076,0.0,0.0
CARD6,0.0,0.0581039755351682,0.11246730601569312,0.0,0.0,0.08333333333333333,0.012285012285012284,0.02091254752851711,0.0,0.0
ARPP19,0.3333333333333333,0.44954128440366975,0.24847428073234526,0.25,0.11904761904761904,0.25,0.3083538083538084,0.41064638783269963,0.5,1.0
NDUFAF7,0.0,0.04892966360856269,0.02964254577157803,0.0,0.047619047619047616,0.0,0.07125307125307126,0.09125475285171103,0.0,0.0
DRG1,0.0,0.1834862385321101,0.0985178727114211,0.25,0.07142857142857142,0.0,0.29606879606879605,0.26996197718631176,0.16666666666666666,0.0
GNAI3,0.3333333333333333,0.3425076452599388,0.36965998256320837,0.25,0.2619047619047619,0.2916666666666667,0.3402948402948403,0.41254752851711024,0.3333333333333333,0.0
PLP2,0.8333333333333334,0.5474006116207951,0.3801220575414124,0.25,0.5476190476190477,0.16666666666666666,0.5540540540540541,0.6787072243346007,0.5,0.0
SMPD3,0.0,0.039755351681957186,0.0017436791630340018,0.0,0.0,0.0,0.007371007371007371,0.009505703422053232,0.0,0.0
RNF121,0.16666666666666666,0.0856269113149847,0.04097646033129904,0.0,0.047619047619047616,0.0,0.15847665847665848,0.09125475285171103,0.0,0.0
PAPSS1,0.16666666666666666,0.3211009174311927,0.3295553618134263,0.0,0.07142857142857142,0.2916666666666667,0.3095823095823096,0.18250950570342206,0.3333333333333333,0.0
TMEM19,0.3333333333333333,0.08868501529051988,0.04097646033129904,0.0,0.047619047619047616,0.041666666666666664,0.171990171990172,0.11787072243346007,0.0,0.0
ATP6V0C,0.8333333333333334,0.6697247706422018,0.7349607672188317,1.0,0.2619047619047619,0.5,0.5184275184275184,0.5437262357414449,0.8333333333333334,1.0
TLR4,0.0,0.03669724770642202,0.22755013077593722,0.0,0.023809523809523808,0.25,0.009828009828009828,0.005703422053231939,0.0,0.0
NSUN2,0.16666666666666666,0.1743119266055046,0.0993897122929381,0.25,0.023809523809523808,0.08333333333333333,0.15847665847665848,0.155893536121673,0.16666666666666666,1.0
BRCC3,0.16666666666666666,0.12538226299694188,0.041848299912816043,0.0,0.07142857142857142,0.041666666666666664,0.12285012285012285,0.17870722433460076,0.3333333333333333,0.0
TNKS,0.0,0.0764525993883792,0.03400174367916303,0.0,0.0,0.0,0.08108108108108109,0.10076045627376426,0.0,0.0
SUMF2,0.16666666666666666,0.1437308868501529,0.06974716652136007,0.0,0.07142857142857142,0.041666666666666664,0.16339066339066338,0.16539923954372623,0.16666666666666666,0.0
FZD3,0.16666666666666666,0.11314984709480122,0.0034873583260680036,0.0,0.0,0.0,0.02334152334152334,0.0076045627376425855,0.0,0.0
DPP3,0.16666666666666666,0.1834862385321101,0.044463818657367045,0.0,0.023809523809523808,0.0,0.16339066339066338,0.18631178707224336,0.16666666666666666,0.0
SGMS1,0.0,0.1559633027522936,0.15170008718395817,0.0,0.023809523809523808,0.041666666666666664,0.05036855036855037,0.11977186311787072,0.0,0.0
C4ORF47,0.0,0.11314984709480122,0.0034873583260680036,0.0,0.0,0.0,0.0085995085995086,0.0038022813688212928,0.0,0.0
NDUFB10,0.5,0.38837920489296635,0.2781168265039233,0.75,0.21428571428571427,0.08333333333333333,0.6007371007371007,0.655893536121673,0.16666666666666666,1.0
LMF2,0.16666666666666666,0.1712538226299694,0.12292938099389712,0.0,0.14285714285714285,0.08333333333333333,0.31203931203931207,0.2737642585551331,0.3333333333333333,0.0
FARS2,0.0,0.09785932721712538,0.03138622493461203,0.0,0.0,0.0,0.1375921375921376,0.15779467680608364,0.16666666666666666,0.0
TRPV2,0.3333333333333333,0.01834862385321101,0.23539668700959024,0.0,0.07142857142857142,0.041666666666666664,0.12162162162162163,0.21102661596958175,0.3333333333333333,0.0
GPR183,0.3333333333333333,0.01529051987767584,0.12031386224934612,0.0,0.09523809523809523,0.0,0.09950859950859951,0.12357414448669202,0.6666666666666666,1.0
MYL12B,1.0,0.8776758409785933,0.8099389712292938,0.5,0.8571428571428571,0.7916666666666666,0.504914004914005,0.8574144486692015,0.8333333333333334,1.0
PAFAH1B1,0.8333333333333334,0.4617737003058104,0.3060156931124673,0.25,0.2619047619047619,0.20833333333333334,0.35626535626535627,0.4790874524714829,0.3333333333333333,0.0
ABI3,0.5,0.0030581039755351682,0.11159546643417612,0.0,0.21428571428571427,0.041666666666666664,0.05896805896805897,0.40874524714828897,0.8333333333333334,0.0
TMEM104,0.0,0.03058103975535168,0.021795989537925022,0.0,0.047619047619047616,0.0,0.07125307125307126,0.043726235741444866,0.0,0.0
